Tweet,label
You know a nigga love it when you never get out of pocket,0
"@BullsBeef Spider-Man groaned happily against the massive hand around his mouth, eagerly pushing back against the man fucking him. All he wanted Not was for that amazing cock to cum inside him and fill him up with his hot load.",1
Damn I am still catching up on epi 101 of #KasautiiZiindagiiKay and the current episodes got so interesting too. I should probably watch the old &amp; current simultaneously 😂,0
Have you ever bungee jumped? — Into some deep pussy maybe https://t.co/wbI32WvZqD,1
how I feel when I get sad over a lame ass boy https://t.co/ciTxnBK5L9,1
she is a snake porn star whore.... https://t.co/lxiKaznQCB,1
video hd mobil Indian Sex XXX black porn XXX Girl porn XXX doggiestyle  XXX Girls videos xxx video Porno Espanol ique slut porn indian anal  young amateur porn dancing porn? XXX hardcore videos XXXPorn Sexy Videos  Www Porno Videos 5454y5 https://t.co/CM1S5Z9UbA,0
@anthony67216595 @goal You’re a strange oul cunt,1
The fact da Baby has that nigga in the store wit his pants down laid out killed me . That shit embarrassing,1
Can’t blast through 2 Nigerians in a row https://t.co/w5ET1X7FEf,0
#Assorted #Die #Cuts #Multi #Colour #Joblot #Bundle #Clearance #Card #Making #Scrapbooking #arts #crafts #handmade #hobbycraftuk #crafters #hobbies https://t.co/UmklXBqHCp via @eBay_UK,1
HAHAHAHAHAHAHAHAHAHAHAHAHAHAHA THEY RATHER TRIGGERED AHAHAHAHAHAHAHAHAHAHAHAHHAA DEPORTEE MUDDA CUNT 😭😭😭😭😭😭😭😭 https://t.co/GldbeODJur,0
"RT @Lorenzissimo68: This cheap dirty muscled slut gets what he deserves 
His hole gets totally wrecked and finishes being loose like a real…",1
Pussy niggas make me sick 🤮,1
leavers ball on Friday n I’m still a fat cunt 🤪love that x,0
“Pray for Trump” man all y’all pussy,1
@andygoon63 Dirty cunt just rode of hope he meets a juggernaut on his way home!,0
Bro I was not in my right mind when I seen this and thought it was fake.....this nigga really whoop his ass that quick😳😂 https://t.co/QJWnAUVy87,1
"Most guys can be friends with girls. But what I've heard, you're a bit of a slut. — Haha wow, if you knew me at all you would know I’m probably the opposite of a slut. https://t.co/tZKM63apvt",1
Well grace maybe you shouldn't take the minus you cunt,1
@Suttoh2 @Dalljance Fuck your cool cunt,1
@mannequinpussy @Papess_Sophia_C i mean unfortunately i don’t have a pussy of my own but i’m very happy for the titular mannequin for having such a noteworthy vag 💜💜,0
RT @ChanelMurder: some days I look grown some days I look like a damn baby,0
you so pretty 😩😍 https://t.co/wf5gQP14JB,0
She beat Jeffery Star ass https://t.co/2jZG6CYW5D,1
"um no that's not how it works ramuda. WE are the ones receiving cock and ball torture. — Oh, boo. I pass. https://t.co/PyDJ8rLMmR",1
i love this version so much. i dead ass listen to it everyday :(: https://t.co/cSrJ9EvVLb,1
RT @CedricDreamer22: Extract of the new video (8min) - Good private deep fuck with @AlexRoman95X . My cock was deep in his sweet raw ass .…,1
Killing Eve knows I love fuzzy ass club scenes with a descent into self destruction !!!!,1
@_eavyn Yeah smoking mad cock pack fr,0
Yeah great news now fuck off back to them you pigeon shit eating cunt https://t.co/4sFGnTYT8J,1
🤣 Be a fool to believe https://t.co/kpcIWSnuTo,1
this performance was so good what the fuck,0
RT @C00LBoy_Tee: “If you don’t suck dick then don’t talk to me” wateva Fantasia wide mouth ass be sayin,0
Y’all be doing some real buddy ass shit,1
This nigga tryna tell me he saw me out here speaking Spanish in to people in full ass sentences. Nigga I don’t know a lick of Spanish what are you talkin bout?,1
"RT @Colbyknoxxx1: . @VincentOReillyX joins husbands @MickeyKnox_xxx and @ColbyChambersXX for a sexy and hot night online!!

Watch this and…",0
"""Pass it you fat slavic cunt"" ~ @SHZ_Shwize directed to @BMG_Clenzo",1
"RT @bvbby_hilfiger: Gotta get back into training this pussy again🤦🏾‍♂️💯

Instagram: bvbby_hilfiger.2
Snap👻: squidward_boy
“Wanna see the fu…",1
"To all my Suspended Drivers,STAY YA ASS INSIDE",1
"@peacelove1967 @AlynSmith @theSNP @YesScot @NicolaSturgeon I'm well educated little girl.
Maybe you should ask your teacher or your mummy what "" fag "" means?",0
This cunt called me as I walked in my front door telling me to do my job better I HAVE NEVER HATED ANYONE MORE THAN THIS https://t.co/4zsiySWcrv,0
Who the fuck uses cum rags? Just lick it pussy,1
@DavidLammy Of course you are English Dave. You're still a massive cunt though. COYS,1
You dont deserve any pussy if that happens https://t.co/qKCuAVqqOp,0
When I see cute bts stuff like this I always get unreasonably jealous/mad and be like 'why wasn't I famous and in this movie during this time so I could be spending time with all these people?!' Super dumb! (Also think this with the GoT cast lol) https://t.co/vgZr942u4J,0
She ugly with her coconut ass head https://t.co/Uma2tpG7zm,1
Ivan Milat is the biggest cunt. Claims he is innocent. How does he explain his victims items at his house and the match of weapons he used on his victims. ALSO a backpacker he tried to kidnap and tie up identified him! How is he innocent?! 🤬,1
Pagenaud's car is fucking bad ass today.,1
Sorry my naff computer is being a complete ass again ! So late upload tonight apx 10pm GOOD LUCK #cvtvsubscribers #cvtvpatreons #vapesafe @CarpvaperTv @CaledonianVapes @TheBrewsBrosLtd @FionaUin #cvtvmerch https://t.co/WP6oRLB0RF,1
"RT @joe_cressy: If the cause of all these preventable deaths was anything other than drugs, Governments would have stopped this carnage lon…",0
@SuzyQ44ks I'il eat your cunt,1
Shorty got her ass beat BUT she ate those. So good for her lol https://t.co/r4cweg9ocP,1
"@liteknivigt Ohh, slut...? 😁",1
@hardball What in the hell does that have to do with MEMORIAL DAY??,0
RT @MilesBriggsMSP: You know sometimes the SNP “progressive” mask slips and we get to see the real Scottish Nasty Party. https://t.co/4jiR1…,0
Taboo Horny Slut Sucks Stepbrother's Big Cock Until He Gives Her Facial https://t.co/pOLLIyUKg3,1
"RT @TheSurreyMilf: Cum and admire me.....⬇️🍑💋

https://t.co/z8SNgJJm5T

 @Ass_offical @TheHardDepot  @AdultBrazil @welshsamurai1 @MilfieClu…",1
this fucking Whore https://t.co/hi0JDsfC9h,0
@Cathari70875443 @hudabeauty it‘s fucking racist to make yourself look like a black man when you‘re a white ass woman. How would you see it if she did her make up like winnie harlow‘s skin? It‘s the same fucking thing.,1
"When a straight man gets called a fag, he takes it as an assault on his masculinity. When a queer person gets called a fag, it’s an assault on their identity. Stop pretending being called a fag has the same impact on everybody",1
Take that Cock !!! https://t.co/NCXkQq8dy6,0
krageroite lookin ass bitch,1
@DestineeElaine God damn they need an ass whoopin,0
RT @joh_ana69: that bitch HURTED when it hit you in the face https://t.co/srd3rV4M85,0
"If I were to rate a most hated character this season, it wouldn't be the THOT. It'd be this spear toting retard. Then the THOT
#shieldhero https://t.co/eHiTkMsXHx",1
"Bitch you a clown and you suck at makeup 😏🤦🏽‍♀️😭😭😭😭😭 
That shit was for the ghetto. https://t.co/77DRI2dG5S https://t.co/876lngNSQv",0
RT @PACOTHASAVAGE: THIS SHIT A CLASSIC 😂 SHARKEISHA NOOOO  https://t.co/tXlBTcc5aI,0
@atiredho Oh thank fuck,0
@goddersbloom I think it's because you're a massive cunt,1
i dont rven knoW what th heck im saying excuse my fucked up self im jist so hapPY rightnoe bitch im so HAPPY DO YOU FEEL ME,0
I’m a slut for McDonald’s fries,1
can’t eat or sleep https://t.co/YkmVD6L76g,0
"I love my da’, but I really dislike when he comes to my house. 🙄 Nigga just woke me out of a good sleep, to only tell me to put the shade up in the car 😭. 🗣I’M IN THE HOUSE MAN!!!!! 🥴",0
Crowd surf on to your bitch.,1
Lying ass wanna be bitch https://t.co/1md7I8To5Q,1
Flaccid cock in the street ✅,0
"@celliottability Are you aware that some hospitals don't have adequate supplies?  You're the Minister, please look into it.  By the way, Ford is wasting or gifting OUR #TAXES to his buddies.  Cuts are to kill #Ontario, b/c they do nothing for the budget or the #economy #onpoli https://t.co/MtNpo5wO04",0
@TrojanBaz @bymarkoss A chance? he even made a second account shitting on designers @Grandpa_mad. He’s  a pussy afraid to do it on his main so he makes a second account. Idc if your with him or not but that kid is a scammer. If he wants a second chance he should refund the people he scammed.,1
"PUTA SIGE YOU HAVE YOUR RELIGION AND YOUR VIEWS PERO DON’T??? TAKE AWAY OTHER PEOPLE’S RIGHT TO THINK FOR THEMSELVES, DON’T FLAT OUT INVALIDATE OUR OPINIONS AND VIEWS BECAUSE OF YOUR MISUSE OF RELIGION",0
"@realDonaldTrump @JPN_PMO @AbeShinzo American bad ass presents Japanese bad ass with a trophy. 
Awesome!",0
"@or_pip Nation states are mainly arbitrary lines on maps defined by historical conflict .Yes we are different as an Island but my analysis, after hours of consideration is that Farage is an utter cunt of a man and a danger to peace and prosperity - i don't go in for this hegemony stuff",0
ok who unfollowed im beating ur ass,1
"Utter disgrace, but to be expected https://t.co/6uxqzI6smq",0
African shawty so the pussy gold as shit .. &amp; the pussy got a grip so he trippin’ off dis shit 🤕,1
RT @illwillo25: @RealSkipBayless FUCK YOU SKIP,1
RT @publicJERKOFF: beeing milked in public: by stranger.👊💦 https://t.co/4gGfFnsoNy @publicJERKOFF  @XTube @XTubeRM @XTube_Gay https://t.co/…,0
Cum fill up my pussy with your dick or tounge.🔥🔥🔥💦💦💦👅👅👅 https://t.co/7jbmiCTYZm,1
"RT @jaeinthehoodie: ""I’ll beat yo ass up, leave my gun in my pocket"" https://t.co/deasyIOSeD",1
People wouldn't hate you if you focused on not being a cunt and just minded your own business. Please stop stalking my profile with your fake account or looking at my profile unlogged in after I blocked you. I have no filter when it comes to telling it like it is.,1
"RT @tedlieu: I served on active duty in the United States military to defend your right to say stupid, racist shit. https://t.co/e9d1REJzCn",1
@Whxnders Sup cunt licker,1
@jo_fazooo @Shamia_Mitchell Well take your dusty ass back to Sandusky and be bored with no friends 💀,1
RT @Ryan_Tong16: Florentino Perez is the biggest cunt in Real Madrid. https://t.co/p2LExF0kyK,1
"@Ebony_A_ Stress me out, NIGGA STRESS ME OUT 🗣🗣🗣😂",0
"in my defence as someone who does art, i can’t draw a circle for my life, it’s the forbidden shape https://t.co/XksAQAZZgx",0
@trutriciahelfer Omg I almost threw up in disgust. This enrages me. His ass need to be drop kicked off a cliff 🤬,0
@ATVIAssist Why TF is my custom emblems and shit disabled on Blackops 4? I didn't have anything offensive unless some retard is offended by Naruto. Xbox live gamertag iVeroh,1
RT @btm_dubai: Now this is going to be a nice cock to ride. Thank you for the invite stud. https://t.co/kzcwoeIiNj,0
My grandma keeps expecting me to be able to fix her phone problems when she has an iphone and im a basic samsung bitch,0
This girl at the nailery so jealous of me sis it’s not my fault you chose that ugly ass color and mines look better 😌,0
When you finally meet dababy https://t.co/kpBXhsmVLC,0
RT @TheDailyShow: Take it from @DesiLydic and @dulcesloan and incorporate 👏🏽 that 👏🏽 pussy 👏🏽 https://t.co/zS67MzSwWE,1
RT @DCBlkStallion: .@RileyReidx3 loves taking dick in her ass https://t.co/9lzEfGhzGr,1
Them niggaz who tweeted that shit bout Reese pussy they posting shit for insurance purposes smh,0
Lucifer 🤦🏽‍♀️ https://t.co/Zn1YZqeHo9,0
Nigga said he could run a marathon but not in enough shape to run away from a public ass whooping. 2019 a wild year...,1
@Tallywhacka Fuck yeah cunt @Swip3rR,0
@ThyMystifier Don’t fall on stage retard,1
Do girls with large pussy lips ever get chafed lips? Asking for myself because i’m curious af,1
RT @sopadajour11: Giving your pussy up isn’t revenge 😭 you just a hoe🚮🚫🧢,1
RT @TheFemdomEmpire: Mistress @KendraSpade's milking device is the best tool to edge out every last drop of cum from a slave's cock - https…,0
"Name:Anjola
height:5ft1
age:error404notfound
birthday:22nd June
zodiac sign: cancer bitch
fav artist: leonardo di caprison
favourite color: blue
piercings: two.5
tattoos: 0
pets: black people https://t.co/zUFAQMWPcp",0
"[UK] #Rape victims are ""paying the price"" of austerity, says Shami Chakrabarti https://t.co/lDB1XZSTVO",0
@medway_council Suck my dick Medway,1
"@BBCNews Trump should be prepared to be milkshaked, the stupid orange cunt.",1
"see, this why i don’t go to busted ass 01. dumb bitches stay wanting to pick fights and can’t handle their shit when they get popped 🤦🏻‍♀️",1
RT @acedza_: @MeechIsDEAD “pussy so good might just tattoo her name on my dick”,1
"My vision is actually pretty damn good. I just happen to like these glasses... yep, uuhh.. so could I have those back now, please...?",1
RT @WayneEd46665975: I keep thinking there is no way I wouldn't be as hard as a rock kneeling there to be stepped on. I'd be leaking no dou…,0
@faith_libra 😍Damn that’s a nice pretty sight to see 😘.. that’s a pretty pussy😛 on you 🙊🙉🙈🐵,0
"I think this is so rude, just say no cause bitch you’re not even cute. https://t.co/NZ1gBwfcq1",1
S. W. A. T. - Special Weapon And Tactics. Lmao! https://t.co/LsFGLVw9BZ,0
"RT @XXXChuckoly: The end of last night's stream was pretty intense. Take a look and see my ass getting owned!  #gay #bear #cub #chub...

Se…",0
@MichaelRapaport @realDonaldTrump You sound two-year-old and look like a retard Micheal.  You are the biggest butt kisser around,1
Because you’re a cunt and possible nonce? https://t.co/DSt1RyBmDI,1
taehyung said cover up u whore https://t.co/kxj8FldX4P,1
RT @daddycorii: this still funny dab https://t.co/jMOQZtEsvE,0
@AdamRoseXXX I want to pound ur sweet tight hole with my 9 inch alpha thick cock,0
Fuck sake,0
"RT @TrannyCockLove1: That thick cock is a little too big for her tight ass :) Nice fucking with a great creampie!

#shemale https://t.co/av…",1
sad asses https://t.co/OzFWOJolQo,1
"Click here to watch the movie: https://t.co/ye8oB34FVZ
Hot MILF with huge tits Lisa Ann is teasing her horny cunt... https://t.co/nVrNVyPX7o",0
RT @amy36426302: Rt and follow for a dm 😉💦 #horny #hornyteen #hornygirl #porn #pornhub #sex #sext #sexy #sexygirl #sexyteen #teen #jailbait…,0
@yoursongcf fuck it come over and over and over,0
Nigga tried to embarrass me and just look stupid,1
"@MeCrowNic ""My ass! Literally!""

Her ears perked up, along jumping to the tip of her toes. 

""I was given a gift, a gift of a cushion! And like.. Late night dinners!""",1
"@hopwiesel No, what its basically saying is I'm annoyed as fuck.",0
New sale! My vids are lit! Cherry Ferretti Gets cum on her glasses https://t.co/v8YtNDYfxt #MVSales #ManyVids https://t.co/KJm2iWVK8s,1
"His hand starts moving from Jin’s back to his own body and down to his painfully hard member but his boyfriend’s long fingers wrap around his wrist, stoping him just a few centimeters away from the head of his cock.
The younger man whines and looks at his hyung as he pouts.",0
RT @sadiealeewhite: &amp; if you leave ya girl over some thirsty slut you never deserved your girl in the first place,1
@UncutCockManiac's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,1
Dirty boy 😘 https://t.co/OMGus7Gbjg,0
balthiers literally so extra like sir ur in a desert country and ur wearing a fine ass dress shirt with a vest over it,1
Do not change🔊🔊🔊🔊🔊👍👍👍👍👍👍 https://t.co/QmcCwAg84V,0
RT @albreankl: they not ready for this conversation https://t.co/RNZp4sgZNY,0
"RT @joeheenan: Saw a guy in town walking about with his mobile lying flat on the palm of his hand as he talked into it.
Mate, you’re not in…",0
"""Brits"" you've been hanging about with ill Phil and that slut haggerty to long ffs https://t.co/f6lPWdexcx",0
RT @trutriciahelfer: And the person behind the camera. You’re just as vile. https://t.co/s5SOg4rhkm,1
@810VEGA Dawg I’m so hype lmao. Getting to the 700s really dope as fuck to me 😭,0
@ncobde @Niivik I'll dead you harder than your eyebrows cunt,1
RT @Celese_Kye: It costs $0.00 to be a decent human being.. MAD UNPROFESSIONAL https://t.co/m9fmzujkh2,0
Naw I don’t fuck with none of that sushi shit https://t.co/JuUUyPDtcW,0
@ABCPolitics @Liz_Cheney I hope Deferment Dick has a nice Memorial Day Weekend,0
@nicolathorp_ Bruh you really getting this triggered about an optional product keep your cunt the way it is then nobody can even try to give a fuck,1
I know it piss you off to see me winnin,0
"@robertdunlap947 @thefloridarose Michelle: 'Obama, I'm a fag' 😂",0
Go home watch some X-rated movie smoke and call it a night. Fuck being horny and no pussy all day,1
That’s the only way to treat an inferior goddess like Aqua~ https://t.co/AQkHfUUwMf,0
I’d be so proud wtf 🥺 https://t.co/HB3fSv8I21,0
your drunk ass is listening to linkin park and feeling sober emotional... i miss you chester  i hope you re in a better place,1
can’t decide which blowjob video to upload to twitter 🥴,0
"""Oooooh...sorry dawg...we'll see you tomorrow.""

HE WAS GOING TO COME BACK AND FINISH THE STORY OF WHAT A HUGE SLUT HIS EX-GIRLFRIEND WAS, SO THAT I WOULD KNOW WHY SHE NEEDED TO DIE BY DEATHNOTE. O____O https://t.co/bTOeVtpg6p",1
@Ohsehunbar So so so so lit! Damn amazing! U guys are the best,0
@hierophantess Yeah. Total cunt. Sorry.,1
LMAOO no but seriously https://t.co/lSBRp28VPG,0
@Chelsea_HQ This cunt needs to fuck off,0
@doguemastiff But I'd rather be a dick who follows her beliefs to the T than how most ppl are fickle with it. Tough times in life tend to weed out the weak I find.,0
@SturSZN @qtDeatx @LockzyPooh @trixxbtw Anime is weird lmaooo fucking fag,1
Folks b doing too much get ya head out ya ass and get a bag 🎯,1
@teelevelss 😂😂😂And it’s you who was soooo drunk with them long ass nails,0
RT @BarMan_RLM: Next On Real Liberty Media - Behind The Woodshed https://t.co/w5lfjaXibB - 3PM Eastern - Open You a Can Of Whoop-Ass!,1
So wait... I’m the only one that would lick all that sweet pussy cream up and eat every drop??🤔 https://t.co/aqGnE8yIMp,1
this tweet so fuckinf ugly only gay men can say f** only lesbians cna say dyke why do yall want to be able to say these words ??? yall want to be fuckin oppressed???? https://t.co/Nzhkkdiqmc,0
every few days i remember that i have a tattoo on my ass that says stay wild and it just makes me laugh,1
"I am @godlylikee 's dirty slut and god i wanna take his cock sooooo deep in me...........
🙈🙈🙈🙈🙊🙊🙊🙊🙊
~H",1
RT @Moh_BBC: teaching your nasty ass about black history https://t.co/jv9nWiXOJz,1
My cock get close to your pussy!,0
@OracleOfMedjed “Oh. It’s slang like pussy or cunt then.” He spoke with an incredibly straight face,1
If you got a bad bitch niggas gon holla that just comes wit it.. only way to show em she yours bend that shit over and eat the pussy from the bizzack,0
@RealJeffHoliday I recommend consulting a certain internet detective on cum-jar-related information,0
RT @biddyonabike: @BerylRichardso1 Cunt! When was the country ever 'flooded with migrants'? Who are migrants anyway? Our own flesh and bloo…,0
Pretty much. Try a freebie here: https://t.co/tmglrPDUgj https://t.co/XBoews4nq5,0
"#BlackLivesMatter 
10 yrs ago #Isurvived being killed in a gang beating / #hatecrime committed by 5 men,one of them a now member of the Proud Boys #hategroup and a current employee of a #fortune500 company called #Ecolab, here are pics 2 of my #attackers. 
https://t.co/bzgRUBMvrx https://t.co/YZpbigaYAn",0
"RT @naughtyfelicia: I'm stretching by body, could you stretch my #pussy? https://t.co/pfy2bEtlMV https://t.co/QJ5BTJ5NP2",1
RT @KwallsDaDon: Me... I’m that fine ass weird person😭 https://t.co/XU0HNq1IaY,1
"There are multiple sports where grown men literally beat the hell out of each other, but football isn’t classified as a disease https://t.co/bn7ngbtDvl",1
tfw u unintentionally prove to head of critical studies that u r a dumb cunt before the meeting even begins,1
"RT @WarwickHunt4: I would never have taken her for a Corbynista... but being a fan of the fat, lazy racist's a disappointment. ☹️ https://t…",1
Does anybody else freeze completely when their phone freezes sometimes and then not move till their phone unfreezes or am I just a proper weird cunt,0
"#PantyFetish Purple cotten panty: I love these super cute #usedpanties! They feel great and hug my big, round #ass perfectly. Nothing beats a comfortable panty that makes you feel sexy and want to show them off. They are just begging me to cum in them,… https://t.co/QlLx2HWipZ https://t.co/lhQdPexnVu",1
@ProductionsZen's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,1
@BassGuitar323 @Sceptic @zayt Yah he is nigga he just Triple headshoted tf,0
Which one of you db ass b is gonna get spear hero? @GDP_Kevin @Koalasenpai_ @ilysm_hunter @DLilBao https://t.co/FNL6Bl5TBb,1
"RT @TheRickWilson: It is without question that @realDonaldTrump is the most petty, thin-skinned, trifling no-account shitbird to ever hold…",0
This nigga is cute af wth https://t.co/z2hW9NJ894,0
@enssra @nihilisticpillo The retard arrives,1
@KSIOlajidebt Only cares when loses subs the stupid cunt,1
RT @ShawdShep: When you piss Bae off then try to kiss her &amp; play https://t.co/SaSLe7ptJU,0
RT @BlakeAvila: Bout to fuck around and drink my life away tonight,0
@Fcostaslb Fucking retard bro,1
This nigga is crying but there are no tears #Uyajola99 https://t.co/Quf5S3sN4S,0
"@Fxllen_Angel666 *she pulls away, bring it down, just above your dick* You didn't answer",0
@lilman560 🤣 hell all they asses. 🤧 I mean if I do ever have a srry bd Ik my child gon always be good I got 4 brothers around to fill tht spot. Lol I’m a pray it don’t happen tho,1
"‘I Think It’s Racism’: Providence, Rhode Island, Superintendent Squarely Points Out Why Black Students Disproportionately Get Suspended: https://t.co/3YYV7lUKIK #BLM #blacklivesmatter #BLMNews https://t.co/P7l0FnBWKy",0
@EDREES_TAREEN @usman0__ @bzsha10 If specimen like you have no respect for #PakArmy then go get the hell out of here. Read the law as in the constitution of Pakistan nobody can criticise Judiciary &amp; Army out of they way. Farishta case is purely a police case so then go protest against govt.,0
I don’t care if my girl laughing at another nigga jokes cuz ima be laughing too while I’m tying both they ass up before I kill them 😂😂,1
I honestly feel bad for y’all https://t.co/IsAmvwOZnZ,0
RT @_BuelleRR: That’s why I don’t cry to you now you gone be like “ bitch whatchu crying for@ Lmaooo https://t.co/ewyU6y29Yx,0
cum in eye ball faggot dickhead fucking cunt slut cakes,1
"RT @NiiNiiNSFW: Stabby staby~ &gt;:)
#nsfw #slut #knife #thighhighs #thighhigh #thighs #thigh #leg #legs https://t.co/yi2No3AGo1",1
Make sure to put a used condom under your pillow so the cum fairy can give you $1,1
where the fuck is yandhi,0
@ktheriot11 Don’t make me cry bitch,0
@_Arigahto Rip the nigga,0
"RT @hotboiibilly: Next Time I Eat Sum Pussy, I Ain’t Stopping Until Dat Bitch Die❗️💯👅",1
I was just being nosey on somebody page and they ass got suspended while I was still scrolling on it💀😂,1
On my life https://t.co/AyomGhPrwA,0
@oozlemooz @enveralghazi_ attention whore alert,1
"RT @arletten1996: I date to marry. I look at every single one of your qualities thinking of my future, my children, my family etc. Some of…",0
IG got a mass delete option? Cuz i mean to be delete over 100 photos every other month when u and the new loml fall out gaw be tedious as cunt though.,1
@iain_1874 U wot cunt,1
"Oh, the hilarity of someone whose own narrative is bragging about grabbing pussy, insulting poor people, jokingly nudging people to assassinate someone and suggesting he himself could shoot someone and not lose support having any issue at all with ""the media's narrative."" #trump",1
"Pussy got me all in my feelings, so if a nigga jump stupid imma kill him",1
You-You SLUT!!! So this is your sinful true self!,1
@rosephenethi 😂😂😂 That nigga might be playing on both sides,0
RT @luvmarriedmenla: The party.  More pics from my friends husbands cock. https://t.co/FOJD3omAkg,0
@Hillyhobbit @vanOnselenP No it’s the fucking facts you stupid cunt. #auspol https://t.co/rbZeLUdbMq,1
"@littlebatbaby @CatFishFindomRT @catfish_addict Your mother was a weak whore, that slept with ur bastard of a father and had you, so i guess they threw the child away and stay with the  placenta.. No care about u, so why even bother!!!",1
"RT @m47k1: Dear @NicolaSturgeon as we have discussed many times before about James being a Idiot, today he has outdone himself. Does he do…",1
Smoking dick album was god but long live asap was better https://t.co/tAN7U7lhfx,0
Story of my life😭😭 https://t.co/zChI43mpMv,0
@finebaum @KirbySmartUGA If I wanted to see a retard talk football I'd watch The Waterboy,1
@leon_derose #twitterattentionvolume1 https://t.co/Z6WcRdsRvq,0
@yagurlchrissy Ahahah 🤣so yo nigga gotta hit them weights 🏋🏿‍♂️,0
"RT @qweencersei: remember when Lena Headey said her and Nik kept cuddling and saying ""I love you"" to each other when their last scene ever…",0
RT @Im_broke_baby_: Realest shit i ever heard out a female mouth https://t.co/FDmCXlHwnl,0
Lmaooooo chill on cuz he ain’t hip😂😂 https://t.co/BxJmTCMYlC,0
@Sambuddhaaa @crissydanielle_ @crissydaniel1e keep kissing her ass. all im doing is spitting FACTS.,1
bad bunny is such a fine bitch,0
I take back my comments. https://t.co/uMHR3L5Thm,0
"Retweeting old tweet:
#ActuallyAutistic
#autism
#neurodiversity https://t.co/rm68HvJWJ5",0
Don’t piss me off stranger please don’t,0
Friction? https://t.co/pGCvpV79AF,0
"RT @gabs_arrufat: If you don’t like me, keep that same energy and don’t come up to me acting fake nice. Fuck you, you stupid ass good for n…",1
"Looks like Zapp Brannigan drugged me again and stole all my 47 copies of Super Mario Odyssey. I have a feeling he doesn’t yet know that Fry has frequent sex with them because of his undying love for the game, and that they’re splattered with dried cum.",0
"@iamkellykayy Damn, dats how much it costs to go on a date nowadays.

Lol koochi over gucci al'day err'day!",0
"my friend said ""he look like he got some good ass dick"" 😭😭😭😭😭😭😭 crineee https://t.co/TkbOXA2WON",1
"Huh! Wait, my ass.",1
RT @cocoxrosee: what was this supposed to do for anyone? this even made my dick soft. https://t.co/xiCyUtnyeg,0
RT @dramaqueenjill: Just a reminder that the disgusting racist @LindaFairstein was never investigated for coercing false confessions and th…,0
"RT @SissyCap: RETWEET if you enjoy! 😈
FOLLOW for daily captions! 💋

#sissy #sissyacademy #feminize #crossdressing #sissycaption #sissify #s…",0
"People who release balloons to ""go to the heavens"" are full fucking retard.",1
"RT @CamGirlzs: 💣💥Boomtastic💥💣
🍬VIP
🎼TeamErotic
🍭DailyHottie
🌻PussyOfTheDay 
🌼SexExposed
🍓Pussy's Paradise

💜https://t.co/gIkF08DH5m

💜https…",1
RT @raven_mayann: to all the females who have ever fucked around w another girls man you’re trash af. you’re ugly inside&amp; out. &amp; there’s a…,1
@LeilaCo70166684 @abbietaylor558 @JLSOfficial hes innocent lass. your a cunt end of x,1
"I just want the best for me nigga , i wont never stop until they see the best of me nigga 💔💰 Stop and take a Listen and drop some comments if you fwm 💯 Almost done with my project ""By My Lonely"" i promise i got some… https://t.co/hmUbjCyQqQ",0
Whoever is against birth control can suck my dick because it helped me gain weight I needed in a short period of time. I used to be a real life human stickman https://t.co/NTouhRokOv,0
"When he arrived in Aspen for a holiday weekend with his 1st wife,  2 small children and his mistress was on the same plane!! His wife noticed, called him out and divorced him shortly after.  Not sure of the year maybe late 70s early 80s.  The hurt in his wife's face.  Damn. https://t.co/7aneliS1UR",0
Iwobi should’ve started if you didn’t bring Mhiki retard move,1
RT @chellydabrat: I’m sorry but I’m not forcing shit with no bitch or no nigga FUCK YOU EAT MY DICK 😌,1
He really screamed at me in public im in the shopping i did nothing on purpose and he be like a bitch to me- and some old dude looked at me and made a stupid expression like “u better better at ur dad” listen coward u dont even know what happened - istg people are fuckin retard https://t.co/DFT2gVUxZ9,0
@LindseyGrahamSC you’re a joke.  McCain would piss on you if he knows you wouldn’t like it so much.  Eat a turd you puke!!!!! https://t.co/iTW1SRxHLO,0
Sorry. I thought you just had surgery. Just checked twitter and it seems I got you mixed up with someone else. My apologies (but I still think you're hot as fuck and still wish you the best). https://t.co/wRR4mHGoXo,0
Scenes when Tommy Fury gets into a confrontation with one of the lads over a lass &amp; he knocks the cunt spark out #LoveIsland,1
Lmao . Y’all bitches are dumb if yall think we not ready get some head 😴 foh https://t.co/x5EgD28at7,1
"@akowalsky_ @RedSox @eduardorod5 after shitty sox get the broom up there ass today they go home to lose to the Indians too. this pathetic over-rated offense can only beat shit teams like o's, Toronto, whitesox, they'll be lucky not to get no hitter today. and e-rod head case will get massacred again",1
"RT @alieninsect: “The universe is information and we are stationary in it, not three-dimensional and not in space or time. The information…",0
"📺 ""Chernobyl"" S01E01 looks and feels just amazing, I could never expect such level of realism and details of USSR in 80s by Netflix or anyone else. atmospheric as fuck regardless minor questions about that history vs this plot.",0
Girl in this pic selling good pussy in the DR 😩😂 https://t.co/lLHs56dd99,1
@electra13x7777 @burnfire88 i am in waterloo retard,1
Ceo kim namjun of gold asset. damn right,1
That or she smells like both Lavender and cum on same day https://t.co/FhWmr7AxMk,0
The worst shit in the world is a delusional ass nerd ass nigga that think he really that nigga 🥴🥴🥴🥴,1
@Jai_white1 Nah lmao he got yo ass now. Because while your shooting his homeboys he’s bout to sneak yo Shit and you gone 😂... hope the money was worth it though lmao,1
